crop,collection_date,genotype,individual,image_path
wheat,2,18,10,../data/wheat/images\2_18_10.jpg
wheat,2,18,2,../data/wheat/images\2_18_2.jpg
wheat,2,18,3,../data/wheat/images\2_18_3.jpg
wheat,2,18,4,../data/wheat/images\2_18_4.jpg
wheat,2,18,5,../data/wheat/images\2_18_5.jpg
wheat,2,18,6,../data/wheat/images\2_18_6.jpg
wheat,2,18,7,../data/wheat/images\2_18_7.jpg
wheat,2,18,8,../data/wheat/images\2_18_8.jpg
wheat,2,18,9,../data/wheat/images\2_18_9.jpg
wheat,2,19,1,../data/wheat/images\2_19_1.jpg
wheat,2,19,10,../data/wheat/images\2_19_10.jpg
wheat,2,19,2,../data/wheat/images\2_19_2.jpg
wheat,2,19,3,../data/wheat/images\2_19_3.jpg
wheat,2,19,4,../data/wheat/images\2_19_4.jpg
wheat,2,19,5,../data/wheat/images\2_19_5.jpg
wheat,2,19,6,../data/wheat/images\2_19_6.jpg
wheat,2,19,7,../data/wheat/images\2_19_7.jpg
wheat,2,19,8,../data/wheat/images\2_19_8.jpg
wheat,2,19,9,../data/wheat/images\2_19_9.jpg
wheat,2,1,1,../data/wheat/images\2_1_1.jpg
wheat,2,1,10,../data/wheat/images\2_1_10.jpg
wheat,2,1,2,../data/wheat/images\2_1_2.jpg
wheat,2,1,3,../data/wheat/images\2_1_3.jpg
wheat,2,1,4,../data/wheat/images\2_1_4.jpg
wheat,2,1,5,../data/wheat/images\2_1_5.jpg
wheat,2,1,6,../data/wheat/images\2_1_6.jpg
wheat,2,1,7,../data/wheat/images\2_1_7.jpg
wheat,2,1,8,../data/wheat/images\2_1_8.jpg
wheat,2,1,9,../data/wheat/images\2_1_9.jpg
wheat,2,20,1,../data/wheat/images\2_20_1.jpg
wheat,2,20,10,../data/wheat/images\2_20_10.jpg
wheat,2,20,2,../data/wheat/images\2_20_2.jpg
wheat,2,20,3,../data/wheat/images\2_20_3.jpg
wheat,2,20,4,../data/wheat/images\2_20_4.jpg
wheat,2,20,5,../data/wheat/images\2_20_5.jpg
wheat,2,20,6,../data/wheat/images\2_20_6.jpg
wheat,2,20,7,../data/wheat/images\2_20_7.jpg
wheat,2,20,8,../data/wheat/images\2_20_8.jpg
wheat,2,20,9,../data/wheat/images\2_20_9.jpg
wheat,2,21,1,../data/wheat/images\2_21_1.jpg
wheat,2,21,10,../data/wheat/images\2_21_10.jpg
wheat,2,21,2,../data/wheat/images\2_21_2.jpg
wheat,2,21,3,../data/wheat/images\2_21_3.jpg
wheat,2,21,4,../data/wheat/images\2_21_4.jpg
wheat,2,21,5,../data/wheat/images\2_21_5.jpg
wheat,2,21,6,../data/wheat/images\2_21_6.jpg
wheat,2,21,7,../data/wheat/images\2_21_7.jpg
wheat,2,21,8,../data/wheat/images\2_21_8.jpg
wheat,2,21,9,../data/wheat/images\2_21_9.jpg
wheat,2,22,1,../data/wheat/images\2_22_1.jpg
wheat,2,22,10,../data/wheat/images\2_22_10.jpg
wheat,2,22,2,../data/wheat/images\2_22_2.jpg
wheat,2,22,3,../data/wheat/images\2_22_3.jpg
wheat,2,22,4,../data/wheat/images\2_22_4.jpg
wheat,2,22,5,../data/wheat/images\2_22_5.jpg
wheat,2,22,6,../data/wheat/images\2_22_6.jpg
wheat,2,22,7,../data/wheat/images\2_22_7.jpg
wheat,2,22,8,../data/wheat/images\2_22_8.jpg
wheat,2,22,9,../data/wheat/images\2_22_9.jpg
wheat,2,23,1,../data/wheat/images\2_23_1.jpg
wheat,2,23,10,../data/wheat/images\2_23_10.jpg
wheat,2,23,2,../data/wheat/images\2_23_2.jpg
wheat,2,23,3,../data/wheat/images\2_23_3.jpg
wheat,2,23,4,../data/wheat/images\2_23_4.jpg
wheat,2,23,5,../data/wheat/images\2_23_5.jpg
wheat,2,23,6,../data/wheat/images\2_23_6.jpg
wheat,2,23,7,../data/wheat/images\2_23_7.jpg
wheat,2,23,8,../data/wheat/images\2_23_8.jpg
wheat,2,23,9,../data/wheat/images\2_23_9.jpg
wheat,2,24,1,../data/wheat/images\2_24_1.jpg
wheat,2,24,10,../data/wheat/images\2_24_10.jpg
wheat,2,24,2,../data/wheat/images\2_24_2.jpg
wheat,2,24,3,../data/wheat/images\2_24_3.jpg
wheat,2,24,4,../data/wheat/images\2_24_4.jpg
wheat,2,24,5,../data/wheat/images\2_24_5.jpg
wheat,2,24,6,../data/wheat/images\2_24_6.jpg
wheat,2,24,7,../data/wheat/images\2_24_7.jpg
wheat,2,24,8,../data/wheat/images\2_24_8.jpg
wheat,2,24,9,../data/wheat/images\2_24_9.jpg
wheat,2,25,1,../data/wheat/images\2_25_1.jpg
wheat,2,25,10,../data/wheat/images\2_25_10.jpg
wheat,2,25,2,../data/wheat/images\2_25_2.jpg
wheat,2,25,3,../data/wheat/images\2_25_3.jpg
wheat,2,25,4,../data/wheat/images\2_25_4.jpg
wheat,2,25,5,../data/wheat/images\2_25_5.jpg
wheat,2,25,6,../data/wheat/images\2_25_6.jpg
wheat,2,25,7,../data/wheat/images\2_25_7.jpg
wheat,2,25,8,../data/wheat/images\2_25_8.jpg
wheat,2,25,9,../data/wheat/images\2_25_9.jpg
wheat,2,26,1,../data/wheat/images\2_26_1.jpg
wheat,2,26,10,../data/wheat/images\2_26_10.jpg
wheat,2,26,2,../data/wheat/images\2_26_2.jpg
wheat,2,26,3,../data/wheat/images\2_26_3.jpg
wheat,2,26,4,../data/wheat/images\2_26_4.jpg
wheat,2,26,5,../data/wheat/images\2_26_5.jpg
wheat,2,26,6,../data/wheat/images\2_26_6.jpg
wheat,2,26,7,../data/wheat/images\2_26_7.jpg
wheat,2,26,8,../data/wheat/images\2_26_8.jpg
wheat,2,26,9,../data/wheat/images\2_26_9.jpg
wheat,2,27,1,../data/wheat/images\2_27_1.jpg
wheat,2,27,10,../data/wheat/images\2_27_10.jpg
wheat,2,27,2,../data/wheat/images\2_27_2.jpg
wheat,2,27,3,../data/wheat/images\2_27_3.jpg
wheat,2,27,4,../data/wheat/images\2_27_4.jpg
wheat,2,27,5,../data/wheat/images\2_27_5.jpg
wheat,2,27,6,../data/wheat/images\2_27_6.jpg
wheat,2,27,7,../data/wheat/images\2_27_7.jpg
wheat,2,27,8,../data/wheat/images\2_27_8.jpg
wheat,2,27,9,../data/wheat/images\2_27_9.jpg
wheat,2,28,1,../data/wheat/images\2_28_1.jpg
wheat,2,28,10,../data/wheat/images\2_28_10.jpg
wheat,2,28,2,../data/wheat/images\2_28_2.jpg
wheat,2,28,3,../data/wheat/images\2_28_3.jpg
wheat,2,28,4,../data/wheat/images\2_28_4.jpg
wheat,2,28,5,../data/wheat/images\2_28_5.jpg
wheat,2,28,6,../data/wheat/images\2_28_6.jpg
wheat,2,28,7,../data/wheat/images\2_28_7.jpg
wheat,2,28,8,../data/wheat/images\2_28_8.jpg
wheat,2,28,9,../data/wheat/images\2_28_9.jpg
wheat,2,29,1,../data/wheat/images\2_29_1.jpg
wheat,2,29,10,../data/wheat/images\2_29_10.jpg
wheat,2,29,2,../data/wheat/images\2_29_2.jpg
wheat,2,29,3,../data/wheat/images\2_29_3.jpg
wheat,2,29,4,../data/wheat/images\2_29_4.jpg
wheat,2,29,5,../data/wheat/images\2_29_5.jpg
wheat,2,29,6,../data/wheat/images\2_29_6.jpg
wheat,2,29,7,../data/wheat/images\2_29_7.jpg
wheat,2,29,8,../data/wheat/images\2_29_8.jpg
wheat,2,29,9,../data/wheat/images\2_29_9.jpg
wheat,2,2,1,../data/wheat/images\2_2_1.jpg
wheat,2,2,10,../data/wheat/images\2_2_10.jpg
wheat,2,2,2,../data/wheat/images\2_2_2.jpg
wheat,2,2,3,../data/wheat/images\2_2_3.jpg
wheat,2,2,4,../data/wheat/images\2_2_4.jpg
wheat,2,2,5,../data/wheat/images\2_2_5.jpg
wheat,2,2,6,../data/wheat/images\2_2_6.jpg
wheat,2,2,7,../data/wheat/images\2_2_7.jpg
wheat,2,2,8,../data/wheat/images\2_2_8.jpg
wheat,2,2,9,../data/wheat/images\2_2_9.jpg
wheat,2,30,1,../data/wheat/images\2_30_1.jpg
wheat,2,30,10,../data/wheat/images\2_30_10.jpg
wheat,2,30,2,../data/wheat/images\2_30_2.jpg
wheat,2,30,3,../data/wheat/images\2_30_3.jpg
wheat,2,30,4,../data/wheat/images\2_30_4.jpg
wheat,2,30,5,../data/wheat/images\2_30_5.jpg
wheat,2,30,6,../data/wheat/images\2_30_6.jpg
wheat,2,30,7,../data/wheat/images\2_30_7.jpg
wheat,2,30,8,../data/wheat/images\2_30_8.jpg
wheat,2,30,9,../data/wheat/images\2_30_9.jpg
wheat,2,31,1,../data/wheat/images\2_31_1.jpg
wheat,2,31,10,../data/wheat/images\2_31_10.jpg
wheat,2,31,2,../data/wheat/images\2_31_2.jpg
wheat,2,31,3,../data/wheat/images\2_31_3.jpg
wheat,2,31,4,../data/wheat/images\2_31_4.jpg
wheat,2,31,5,../data/wheat/images\2_31_5.jpg
wheat,2,31,6,../data/wheat/images\2_31_6.jpg
wheat,2,31,7,../data/wheat/images\2_31_7.jpg
wheat,2,31,8,../data/wheat/images\2_31_8.jpg
wheat,2,31,9,../data/wheat/images\2_31_9.jpg
wheat,2,32,1,../data/wheat/images\2_32_1.jpg
wheat,2,32,10,../data/wheat/images\2_32_10.jpg
wheat,2,32,2,../data/wheat/images\2_32_2.jpg
wheat,2,32,3,../data/wheat/images\2_32_3.jpg
wheat,2,32,4,../data/wheat/images\2_32_4.jpg
wheat,2,32,5,../data/wheat/images\2_32_5.jpg
wheat,2,32,6,../data/wheat/images\2_32_6.jpg
wheat,2,32,7,../data/wheat/images\2_32_7.jpg
wheat,2,32,8,../data/wheat/images\2_32_8.jpg
wheat,2,32,9,../data/wheat/images\2_32_9.jpg
wheat,2,33,1,../data/wheat/images\2_33_1.jpg
wheat,2,33,10,../data/wheat/images\2_33_10.jpg
wheat,2,33,2,../data/wheat/images\2_33_2.jpg
wheat,2,33,3,../data/wheat/images\2_33_3.jpg
wheat,2,33,4,../data/wheat/images\2_33_4.jpg
wheat,2,33,5,../data/wheat/images\2_33_5.jpg
wheat,2,33,6,../data/wheat/images\2_33_6.jpg
wheat,2,33,7,../data/wheat/images\2_33_7.jpg
wheat,2,33,8,../data/wheat/images\2_33_8.jpg
wheat,2,33,9,../data/wheat/images\2_33_9.jpg
wheat,2,34,1,../data/wheat/images\2_34_1.jpg
wheat,2,34,10,../data/wheat/images\2_34_10.jpg
wheat,2,34,2,../data/wheat/images\2_34_2.jpg
wheat,2,34,3,../data/wheat/images\2_34_3.jpg
wheat,2,34,4,../data/wheat/images\2_34_4.jpg
wheat,2,34,5,../data/wheat/images\2_34_5.jpg
wheat,2,34,6,../data/wheat/images\2_34_6.jpg
wheat,2,34,7,../data/wheat/images\2_34_7.jpg
wheat,2,34,8,../data/wheat/images\2_34_8.jpg
wheat,2,34,9,../data/wheat/images\2_34_9.jpg
wheat,2,35,1,../data/wheat/images\2_35_1.jpg
wheat,2,35,10,../data/wheat/images\2_35_10.jpg
wheat,2,35,2,../data/wheat/images\2_35_2.jpg
wheat,2,35,3,../data/wheat/images\2_35_3.jpg
wheat,2,35,4,../data/wheat/images\2_35_4.jpg
wheat,2,35,5,../data/wheat/images\2_35_5.jpg
wheat,2,35,6,../data/wheat/images\2_35_6.jpg
wheat,2,35,7,../data/wheat/images\2_35_7.jpg
wheat,2,35,8,../data/wheat/images\2_35_8.jpg
wheat,2,35,9,../data/wheat/images\2_35_9.jpg
wheat,2,36,1,../data/wheat/images\2_36_1.jpg
wheat,2,36,10,../data/wheat/images\2_36_10.jpg
wheat,2,36,2,../data/wheat/images\2_36_2.jpg
wheat,2,36,3,../data/wheat/images\2_36_3.jpg
wheat,2,36,4,../data/wheat/images\2_36_4.jpg
wheat,2,36,5,../data/wheat/images\2_36_5.jpg
wheat,2,36,6,../data/wheat/images\2_36_6.jpg
wheat,2,36,7,../data/wheat/images\2_36_7.jpg
wheat,2,36,8,../data/wheat/images\2_36_8.jpg
wheat,2,36,9,../data/wheat/images\2_36_9.jpg
wheat,2,37,1,../data/wheat/images\2_37_1.jpg
wheat,2,37,10,../data/wheat/images\2_37_10.jpg
wheat,2,37,2,../data/wheat/images\2_37_2.jpg
wheat,2,37,3,../data/wheat/images\2_37_3.jpg
wheat,2,37,4,../data/wheat/images\2_37_4.jpg
wheat,2,37,5,../data/wheat/images\2_37_5.jpg
wheat,2,37,6,../data/wheat/images\2_37_6.jpg
wheat,2,37,7,../data/wheat/images\2_37_7.jpg
wheat,2,37,8,../data/wheat/images\2_37_8.jpg
wheat,2,37,9,../data/wheat/images\2_37_9.jpg
wheat,2,38,1,../data/wheat/images\2_38_1.jpg
wheat,2,38,10,../data/wheat/images\2_38_10.jpg
wheat,2,38,2,../data/wheat/images\2_38_2.jpg
wheat,2,38,3,../data/wheat/images\2_38_3.jpg
wheat,2,38,4,../data/wheat/images\2_38_4.jpg
wheat,2,38,5,../data/wheat/images\2_38_5.jpg
wheat,2,38,6,../data/wheat/images\2_38_6.jpg
wheat,2,38,7,../data/wheat/images\2_38_7.jpg
wheat,2,38,8,../data/wheat/images\2_38_8.jpg
wheat,2,38,9,../data/wheat/images\2_38_9.jpg
wheat,2,39,1,../data/wheat/images\2_39_1.jpg
wheat,2,39,10,../data/wheat/images\2_39_10.jpg
wheat,2,39,2,../data/wheat/images\2_39_2.jpg
wheat,2,39,3,../data/wheat/images\2_39_3.jpg
wheat,2,39,4,../data/wheat/images\2_39_4.jpg
wheat,2,39,5,../data/wheat/images\2_39_5.jpg
wheat,2,39,6,../data/wheat/images\2_39_6.jpg
wheat,2,39,7,../data/wheat/images\2_39_7.jpg
wheat,2,39,8,../data/wheat/images\2_39_8.jpg
wheat,2,39,9,../data/wheat/images\2_39_9.jpg
wheat,2,3,1,../data/wheat/images\2_3_1.jpg
wheat,2,3,10,../data/wheat/images\2_3_10.jpg
wheat,2,3,2,../data/wheat/images\2_3_2.jpg
wheat,2,3,3,../data/wheat/images\2_3_3.jpg
wheat,2,3,4,../data/wheat/images\2_3_4.jpg
wheat,2,3,5,../data/wheat/images\2_3_5.jpg
wheat,2,3,6,../data/wheat/images\2_3_6.jpg
wheat,2,3,7,../data/wheat/images\2_3_7.jpg
wheat,2,3,8,../data/wheat/images\2_3_8.jpg
wheat,2,3,9,../data/wheat/images\2_3_9.jpg
wheat,2,40,1,../data/wheat/images\2_40_1.jpg
wheat,2,40,10,../data/wheat/images\2_40_10.jpg
wheat,2,40,2,../data/wheat/images\2_40_2.jpg
wheat,2,40,3,../data/wheat/images\2_40_3.jpg
wheat,2,40,4,../data/wheat/images\2_40_4.jpg
wheat,2,40,5,../data/wheat/images\2_40_5.jpg
wheat,2,40,6,../data/wheat/images\2_40_6.jpg
wheat,2,40,7,../data/wheat/images\2_40_7.jpg
wheat,2,40,8,../data/wheat/images\2_40_8.jpg
wheat,2,40,9,../data/wheat/images\2_40_9.jpg
wheat,2,4,1,../data/wheat/images\2_4_1.jpg
wheat,2,4,10,../data/wheat/images\2_4_10.jpg
wheat,2,4,2,../data/wheat/images\2_4_2.jpg
wheat,2,4,3,../data/wheat/images\2_4_3.jpg
wheat,2,4,4,../data/wheat/images\2_4_4.jpg
wheat,2,4,5,../data/wheat/images\2_4_5.jpg
wheat,2,4,6,../data/wheat/images\2_4_6.jpg
wheat,2,4,7,../data/wheat/images\2_4_7.jpg
wheat,2,4,8,../data/wheat/images\2_4_8.jpg
wheat,2,4,9,../data/wheat/images\2_4_9.jpg
wheat,2,5,1,../data/wheat/images\2_5_1.jpg
wheat,2,5,10,../data/wheat/images\2_5_10.jpg
wheat,2,5,2,../data/wheat/images\2_5_2.jpg
wheat,2,5,3,../data/wheat/images\2_5_3.jpg
wheat,2,5,4,../data/wheat/images\2_5_4.jpg
wheat,2,5,5,../data/wheat/images\2_5_5.jpg
wheat,2,5,6,../data/wheat/images\2_5_6.jpg
wheat,2,5,7,../data/wheat/images\2_5_7.jpg
wheat,2,5,8,../data/wheat/images\2_5_8.jpg
wheat,2,5,9,../data/wheat/images\2_5_9.jpg
wheat,2,6,1,../data/wheat/images\2_6_1.jpg
wheat,2,6,10,../data/wheat/images\2_6_10.jpg
wheat,2,6,2,../data/wheat/images\2_6_2.jpg
wheat,2,6,3,../data/wheat/images\2_6_3.jpg
wheat,2,6,4,../data/wheat/images\2_6_4.jpg
wheat,2,6,5,../data/wheat/images\2_6_5.jpg
wheat,2,6,6,../data/wheat/images\2_6_6.jpg
wheat,2,6,7,../data/wheat/images\2_6_7.jpg
wheat,2,6,8,../data/wheat/images\2_6_8.jpg
wheat,2,6,9,../data/wheat/images\2_6_9.jpg
wheat,2,7,1,../data/wheat/images\2_7_1.jpg
wheat,2,7,10,../data/wheat/images\2_7_10.jpg
wheat,2,7,2,../data/wheat/images\2_7_2.jpg
wheat,2,7,3,../data/wheat/images\2_7_3.jpg
wheat,2,7,4,../data/wheat/images\2_7_4.jpg
wheat,2,7,5,../data/wheat/images\2_7_5.jpg
wheat,2,7,6,../data/wheat/images\2_7_6.jpg
wheat,2,7,7,../data/wheat/images\2_7_7.jpg
wheat,2,7,8,../data/wheat/images\2_7_8.jpg
wheat,2,7,9,../data/wheat/images\2_7_9.jpg
wheat,2,8,1,../data/wheat/images\2_8_1.jpg
wheat,2,8,10,../data/wheat/images\2_8_10.jpg
wheat,2,8,2,../data/wheat/images\2_8_2.jpg
wheat,2,8,3,../data/wheat/images\2_8_3.jpg
wheat,2,8,4,../data/wheat/images\2_8_4.jpg
wheat,2,8,5,../data/wheat/images\2_8_5.jpg
wheat,2,8,6,../data/wheat/images\2_8_6.jpg
wheat,2,8,7,../data/wheat/images\2_8_7.jpg
wheat,2,8,8,../data/wheat/images\2_8_8.jpg
wheat,2,8,9,../data/wheat/images\2_8_9.jpg
wheat,2,9,1,../data/wheat/images\2_9_1.jpg
wheat,2,9,10,../data/wheat/images\2_9_10.jpg
wheat,2,9,2,../data/wheat/images\2_9_2.jpg
wheat,2,9,3,../data/wheat/images\2_9_3.jpg
wheat,2,9,4,../data/wheat/images\2_9_4.jpg
wheat,2,9,5,../data/wheat/images\2_9_5.jpg
wheat,2,9,6,../data/wheat/images\2_9_6.jpg
wheat,2,9,7,../data/wheat/images\2_9_7.jpg
wheat,2,9,8,../data/wheat/images\2_9_8.jpg
wheat,2,9,9,../data/wheat/images\2_9_9.jpg
wheat,3,10,1,../data/wheat/images\3_10_1.jpg
wheat,3,10,10,../data/wheat/images\3_10_10.jpg
wheat,3,10,2,../data/wheat/images\3_10_2.jpg
wheat,3,10,3,../data/wheat/images\3_10_3.jpg
wheat,3,10,4,../data/wheat/images\3_10_4.jpg
wheat,3,10,5,../data/wheat/images\3_10_5.jpg
wheat,3,10,6,../data/wheat/images\3_10_6.jpg
wheat,3,10,7,../data/wheat/images\3_10_7.jpg
wheat,3,10,8,../data/wheat/images\3_10_8.jpg
wheat,3,10,9,../data/wheat/images\3_10_9.jpg
wheat,3,11,1,../data/wheat/images\3_11_1.jpg
wheat,3,11,10,../data/wheat/images\3_11_10.jpg
wheat,3,11,2,../data/wheat/images\3_11_2.jpg
wheat,3,11,3,../data/wheat/images\3_11_3.jpg
wheat,3,11,4,../data/wheat/images\3_11_4.jpg
wheat,3,11,5,../data/wheat/images\3_11_5.jpg
wheat,3,11,6,../data/wheat/images\3_11_6.jpg
wheat,3,11,7,../data/wheat/images\3_11_7.jpg
wheat,3,11,8,../data/wheat/images\3_11_8.jpg
wheat,3,11,9,../data/wheat/images\3_11_9.jpg
wheat,3,12,1,../data/wheat/images\3_12_1.jpg
wheat,3,12,10,../data/wheat/images\3_12_10.jpg
wheat,3,12,2,../data/wheat/images\3_12_2.jpg
wheat,3,12,3,../data/wheat/images\3_12_3.jpg
wheat,3,12,4,../data/wheat/images\3_12_4.jpg
wheat,3,12,5,../data/wheat/images\3_12_5.jpg
wheat,3,12,6,../data/wheat/images\3_12_6.jpg
wheat,3,12,7,../data/wheat/images\3_12_7.jpg
wheat,3,12,8,../data/wheat/images\3_12_8.jpg
wheat,3,12,9,../data/wheat/images\3_12_9.jpg
wheat,3,13,1,../data/wheat/images\3_13_1.jpg
wheat,3,13,10,../data/wheat/images\3_13_10.jpg
wheat,3,13,2,../data/wheat/images\3_13_2.jpg
wheat,3,13,3,../data/wheat/images\3_13_3.jpg
wheat,3,13,4,../data/wheat/images\3_13_4.jpg
wheat,3,13,5,../data/wheat/images\3_13_5.jpg
wheat,3,13,6,../data/wheat/images\3_13_6.jpg
wheat,3,13,7,../data/wheat/images\3_13_7.jpg
wheat,3,13,8,../data/wheat/images\3_13_8.jpg
wheat,3,13,9,../data/wheat/images\3_13_9.jpg
wheat,3,14,1,../data/wheat/images\3_14_1.jpg
wheat,3,14,10,../data/wheat/images\3_14_10.jpg
wheat,3,14,2,../data/wheat/images\3_14_2.jpg
wheat,3,14,3,../data/wheat/images\3_14_3.jpg
wheat,3,14,4,../data/wheat/images\3_14_4.jpg
wheat,3,14,5,../data/wheat/images\3_14_5.jpg
wheat,3,14,6,../data/wheat/images\3_14_6.jpg
wheat,3,14,7,../data/wheat/images\3_14_7.jpg
wheat,3,14,8,../data/wheat/images\3_14_8.jpg
wheat,3,14,9,../data/wheat/images\3_14_9.jpg
wheat,3,15,1,../data/wheat/images\3_15_1.jpg
wheat,3,15,10,../data/wheat/images\3_15_10.jpg
wheat,3,15,2,../data/wheat/images\3_15_2.jpg
wheat,3,15,3,../data/wheat/images\3_15_3.jpg
wheat,3,15,4,../data/wheat/images\3_15_4.jpg
wheat,3,15,5,../data/wheat/images\3_15_5.jpg
wheat,3,15,6,../data/wheat/images\3_15_6.jpg
wheat,3,15,7,../data/wheat/images\3_15_7.jpg
wheat,3,15,8,../data/wheat/images\3_15_8.jpg
wheat,3,15,9,../data/wheat/images\3_15_9.jpg
wheat,3,16,1,../data/wheat/images\3_16_1.jpg
wheat,3,16,10,../data/wheat/images\3_16_10.jpg
wheat,3,16,2,../data/wheat/images\3_16_2.jpg
wheat,3,16,3,../data/wheat/images\3_16_3.jpg
wheat,3,16,4,../data/wheat/images\3_16_4.jpg
wheat,3,16,5,../data/wheat/images\3_16_5.jpg
wheat,3,16,6,../data/wheat/images\3_16_6.jpg
wheat,3,16,7,../data/wheat/images\3_16_7.jpg
wheat,3,16,8,../data/wheat/images\3_16_8.jpg
wheat,3,16,9,../data/wheat/images\3_16_9.jpg
wheat,3,17,1,../data/wheat/images\3_17_1.jpg
wheat,3,17,10,../data/wheat/images\3_17_10.jpg
wheat,3,17,2,../data/wheat/images\3_17_2.jpg
wheat,3,17,3,../data/wheat/images\3_17_3.jpg
wheat,3,17,4,../data/wheat/images\3_17_4.jpg
wheat,3,17,5,../data/wheat/images\3_17_5.jpg
wheat,3,17,6,../data/wheat/images\3_17_6.jpg
wheat,3,17,7,../data/wheat/images\3_17_7.jpg
wheat,3,17,8,../data/wheat/images\3_17_8.jpg
wheat,3,17,9,../data/wheat/images\3_17_9.jpg
wheat,3,18,1,../data/wheat/images\3_18_1.jpg
wheat,3,18,10,../data/wheat/images\3_18_10.jpg
wheat,3,18,2,../data/wheat/images\3_18_2.jpg
wheat,3,18,3,../data/wheat/images\3_18_3.jpg
wheat,3,18,4,../data/wheat/images\3_18_4.jpg
wheat,3,18,5,../data/wheat/images\3_18_5.jpg
wheat,3,18,6,../data/wheat/images\3_18_6.jpg
wheat,3,18,7,../data/wheat/images\3_18_7.jpg
wheat,3,18,8,../data/wheat/images\3_18_8.jpg
wheat,3,18,9,../data/wheat/images\3_18_9.jpg
wheat,3,19,1,../data/wheat/images\3_19_1.jpg
wheat,3,19,2,../data/wheat/images\3_19_2.jpg
wheat,3,19,3,../data/wheat/images\3_19_3.jpg
wheat,3,19,4,../data/wheat/images\3_19_4.jpg
wheat,3,19,5,../data/wheat/images\3_19_5.jpg
wheat,3,19,6,../data/wheat/images\3_19_6.jpg
wheat,3,19,7,../data/wheat/images\3_19_7.jpg
wheat,3,19,8,../data/wheat/images\3_19_8.jpg
wheat,3,19,9,../data/wheat/images\3_19_9.jpg
wheat,3,1,1,../data/wheat/images\3_1_1.jpg
wheat,3,1,10,../data/wheat/images\3_1_10.jpg
wheat,3,1,2,../data/wheat/images\3_1_2.jpg
wheat,3,1,3,../data/wheat/images\3_1_3.jpg
wheat,3,1,4,../data/wheat/images\3_1_4.jpg
wheat,3,1,5,../data/wheat/images\3_1_5.jpg
wheat,3,1,6,../data/wheat/images\3_1_6.jpg
wheat,3,1,7,../data/wheat/images\3_1_7.jpg
wheat,3,1,8,../data/wheat/images\3_1_8.jpg
wheat,3,1,9,../data/wheat/images\3_1_9.jpg
wheat,3,20,1,../data/wheat/images\3_20_1.jpg
wheat,3,20,10,../data/wheat/images\3_20_10.jpg
wheat,3,20,2,../data/wheat/images\3_20_2.jpg
wheat,3,20,3,../data/wheat/images\3_20_3.jpg
wheat,3,20,4,../data/wheat/images\3_20_4.jpg
wheat,3,20,5,../data/wheat/images\3_20_5.jpg
wheat,3,20,6,../data/wheat/images\3_20_6.jpg
wheat,3,20,7,../data/wheat/images\3_20_7.jpg
wheat,3,20,8,../data/wheat/images\3_20_8.jpg
wheat,3,20,9,../data/wheat/images\3_20_9.jpg
wheat,3,21,1,../data/wheat/images\3_21_1.jpg
wheat,3,21,10,../data/wheat/images\3_21_10.jpg
wheat,3,21,2,../data/wheat/images\3_21_2.jpg
wheat,3,21,3,../data/wheat/images\3_21_3.jpg
wheat,3,21,4,../data/wheat/images\3_21_4.jpg
wheat,3,21,5,../data/wheat/images\3_21_5.jpg
wheat,3,21,6,../data/wheat/images\3_21_6.jpg
wheat,3,21,7,../data/wheat/images\3_21_7.jpg
wheat,3,21,8,../data/wheat/images\3_21_8.jpg
wheat,3,21,9,../data/wheat/images\3_21_9.jpg
wheat,3,22,1,../data/wheat/images\3_22_1.jpg
wheat,3,22,10,../data/wheat/images\3_22_10.jpg
wheat,3,22,2,../data/wheat/images\3_22_2.jpg
wheat,3,22,3,../data/wheat/images\3_22_3.jpg
wheat,3,22,4,../data/wheat/images\3_22_4.jpg
wheat,3,22,5,../data/wheat/images\3_22_5.jpg
wheat,3,22,6,../data/wheat/images\3_22_6.jpg
wheat,3,22,7,../data/wheat/images\3_22_7.jpg
wheat,3,22,8,../data/wheat/images\3_22_8.jpg
wheat,3,22,9,../data/wheat/images\3_22_9.jpg
wheat,3,23,1,../data/wheat/images\3_23_1.jpg
wheat,3,23,10,../data/wheat/images\3_23_10.jpg
wheat,3,23,2,../data/wheat/images\3_23_2.jpg
wheat,3,23,3,../data/wheat/images\3_23_3.jpg
wheat,3,23,4,../data/wheat/images\3_23_4.jpg
wheat,3,23,5,../data/wheat/images\3_23_5.jpg
wheat,3,23,6,../data/wheat/images\3_23_6.jpg
wheat,3,23,7,../data/wheat/images\3_23_7.jpg
wheat,3,23,8,../data/wheat/images\3_23_8.jpg
wheat,3,23,9,../data/wheat/images\3_23_9.jpg
wheat,3,24,1,../data/wheat/images\3_24_1.jpg
wheat,3,24,10,../data/wheat/images\3_24_10.jpg
wheat,3,24,2,../data/wheat/images\3_24_2.jpg
wheat,3,24,3,../data/wheat/images\3_24_3.jpg
wheat,3,24,4,../data/wheat/images\3_24_4.jpg
wheat,3,24,5,../data/wheat/images\3_24_5.jpg
wheat,3,24,6,../data/wheat/images\3_24_6.jpg
wheat,3,24,7,../data/wheat/images\3_24_7.jpg
wheat,3,24,8,../data/wheat/images\3_24_8.jpg
wheat,3,24,9,../data/wheat/images\3_24_9.jpg
wheat,3,25,1,../data/wheat/images\3_25_1.jpg
wheat,3,25,10,../data/wheat/images\3_25_10.jpg
wheat,3,25,2,../data/wheat/images\3_25_2.jpg
wheat,3,25,3,../data/wheat/images\3_25_3.jpg
